municipality_code,municipality_name,period,gdp_current_brl_thousand
4204707,Cunha Porã - SC,2021,927562.198
4204756,Cunhataí - SC,2021,66625.103
4204806,Curitibanos - SC,2021,1875347.794
4204905,Descanso - SC,2021,299005.534
4205001,Dionísio Cerqueira - SC,2021,636297.338
4205100,Dona Emma - SC,2021,165733.246
4205159,Doutor Pedrinho - SC,2021,175716.334
4205175,Entre Rios - SC,2021,60605.602
4205191,Ermo - SC,2021,176552.303
4205209,Erval Velho - SC,2021,183148.747
4205308,Faxinal dos Guedes - SC,2021,758371.392
4205357,Flor do Sertão - SC,2021,64277.694
4205407,Florianópolis - SC,2021,23559946.53
4205431,Formosa do Sul - SC,2021,78636.998
4205456,Forquilhinha - SC,2021,1224547.814
4205506,Fraiburgo - SC,2021,1273658.568
4205555,Frei Rogério - SC,2021,102097.904
4205605,Galvão - SC,2021,99962.901
4205704,Garopaba - SC,2021,773365.453
4205803,Garuva - SC,2021,2033242.159
4205902,Gaspar - SC,2021,4157382.576
4206009,Governador Celso Ramos - SC,2021,449767.859
4206108,Grão-Pará - SC,2021,329165.919
4206207,Gravatal - SC,2021,387303.669
4206306,Guabiruba - SC,2021,1262926.124
4206405,Guaraciaba - SC,2021,454636.503
4206504,Guaramirim - SC,2021,2514409.984
4206603,Guarujá do Sul - SC,2021,202565.371
4206652,Guatambú - SC,2021,354999.366
4206702,Herval d'Oeste - SC,2021,624023.233
4206751,Ibiam - SC,2021,75608.041
4206801,Ibicaré - SC,2021,145417.704
4206900,Ibirama - SC,2021,599218.638
4207007,Içara - SC,2021,3521709.778
4207106,Ilhota - SC,2021,1215355.675
4207205,Imaruí - SC,2021,252843.029
4207304,Imbituba - SC,2021,2502978.422
4207403,Imbuia - SC,2021,260686.901
4207502,Indaial - SC,2021,3675993.288
4207577,Iomerê - SC,2021,227779.969
4207601,Ipira - SC,2021,107134.918
4207650,Iporã do Oeste - SC,2021,381311.08
4207684,Ipuaçu - SC,2021,321242.512
4207700,Ipumirim - SC,2021,465730.067
4207759,Iraceminha - SC,2021,133805.952
4207809,Irani - SC,2021,282689.951
4207858,Irati - SC,2021,56618.622
4207908,Irineópolis - SC,2021,458977.286
4208005,Itá - SC,2021,404731.702
4208104,Itaiópolis - SC,2021,1047674.635
4208203,Itajaí - SC,2021,47757206.618
4208302,Itapema - SC,2021,2889464.364
4208401,Itapiranga - SC,2021,1064833.334
4208450,Itapoá - SC,2021,1688955.169
4208500,Ituporanga - SC,2021,1399717.486
4208609,Jaborá - SC,2021,181353.593
4208708,Jacinto Machado - SC,2021,529784.59
4208807,Jaguaruna - SC,2021,852029.138
4208906,Jaraguá do Sul - SC,2021,12053538.705
4208955,Jardinópolis - SC,2021,67321.491
4209003,Joaçaba - SC,2021,2381233.814
4209102,Joinville - SC,2021,45074734.617
4209151,José Boiteux - SC,2021,130477.132
4209177,Jupiá - SC,2021,88239.748
4209201,Lacerdópolis - SC,2021,137761.05
4209300,Lages - SC,2021,6577420.391
4209409,Laguna - SC,2021,1093923.16
4209458,Lajeado Grande - SC,2021,59138.731
4209508,Laurentino - SC,2021,444804.117
4209607,Lauro Müller - SC,2021,418821.316
4209706,Lebon Régis - SC,2021,416799.839
4209805,Leoberto Leal - SC,2021,119785.227
4209854,Lindóia do Sul - SC,2021,151920.221
4209904,Lontras - SC,2021,466218.077
4210001,Luiz Alves - SC,2021,792774.535
4210035,Luzerna - SC,2021,292995.148
4210050,Macieira - SC,2021,59146.838
4210100,Mafra - SC,2021,2490227.212
4210209,Major Gercino - SC,2021,62143.68
4210308,Major Vieira - SC,2021,300319.059
4210407,Maracajá - SC,2021,273081.312
4210506,Maravilha - SC,2021,1794179.067
4210555,Marema - SC,2021,97311.841
4210605,Massaranduba - SC,2021,751874.012
4210704,Matos Costa - SC,2021,62589.53
4210803,Meleiro - SC,2021,340386.062
4210852,Mirim Doce - SC,2021,89443.905
4210902,Modelo - SC,2021,170305.626
4211009,Mondaí - SC,2021,1089189.108
4211058,Monte Carlo - SC,2021,233427.237
4211108,Monte Castelo - SC,2021,237436.61
4211207,Morro da Fumaça - SC,2021,922591.542
4211256,Morro Grande - SC,2021,145129.597
4211306,Navegantes - SC,2021,6143029.433
4211405,Nova Erechim - SC,2021,248376.626
4211454,Nova Itaberaba - SC,2021,189438.609
4211504,Nova Trento - SC,2021,691558.991
4211603,Nova Veneza - SC,2021,1074610.27
4211652,Novo Horizonte - SC,2021,119843.694
4211702,Orleans - SC,2021,1188043.986
4211751,Otacílio Costa - SC,2021,998100.361
4211801,Ouro - SC,2021,252631.351
4211850,Ouro Verde - SC,2021,137266.498
4211876,Paial - SC,2021,58313.816
4211892,Painel - SC,2021,84940.762
4211900,Palhoça - SC,2021,8210037.213
4212007,Palma Sola - SC,2021,332286.617
4212056,Palmeira - SC,2021,187896.54
4212106,Palmitos - SC,2021,913812.689
4212205,Papanduva - SC,2021,853825.629
4212239,Paraíso - SC,2021,143301.458
4212254,Passo de Torres - SC,2021,237368.224
4212270,Passos Maia - SC,2021,175185.287
4212304,Paulo Lopes - SC,2021,250072.785
4212403,Pedras Grandes - SC,2021,243931.21
4212502,Penha - SC,2021,1037152.613
4212601,Peritiba - SC,2021,120957.018
4212650,Pescaria Brava - SC,2021,119467.627
4212700,Petrolândia - SC,2021,223564.253
4212809,Balneário Piçarras - SC,2021,1513947.496
4212908,Pinhalzinho - SC,2021,1514219.441
4213005,Pinheiro Preto - SC,2021,227281.515
4213104,Piratuba - SC,2021,801158.678
4213153,Planalto Alegre - SC,2021,141935.084
4213203,Pomerode - SC,2021,2806452.879
4213302,Ponte Alta - SC,2021,175776.261
4213351,Ponte Alta do Norte - SC,2021,166641.327
4213401,Ponte Serrada - SC,2021,291075.288
4213500,Porto Belo - SC,2021,1472148.818
4213609,Porto União - SC,2021,1149833.435
4213708,Pouso Redondo - SC,2021,719080.676
4213807,Praia Grande - SC,2021,223278.882
4213906,Presidente Castello Branco - SC,2021,75922.983
4214003,Presidente Getúlio - SC,2021,985125.186
4214102,Presidente Nereu - SC,2021,62744.222
4214151,Princesa - SC,2021,135910.565
4214201,Quilombo - SC,2021,462641.713
4214300,Rancho Queimado - SC,2021,165750.944
4214409,Rio das Antas - SC,2021,288090.395
4214508,Rio do Campo - SC,2021,212940.736
4214607,Rio do Oeste - SC,2021,276135.741
4214706,Rio dos Cedros - SC,2021,475004.798
4214805,Rio do Sul - SC,2021,3690347.019
4214904,Rio Fortuna - SC,2021,302785.144
4215000,Rio Negrinho - SC,2021,1614642.813
4215059,Rio Rufino - SC,2021,70066.429
4215075,Riqueza - SC,2021,147664.822
4215109,Rodeio - SC,2021,390081.08
4215208,Romelândia - SC,2021,111332.805
4215307,Salete - SC,2021,318173.816
4215356,Saltinho - SC,2021,93630.124
4215406,Salto Veloso - SC,2021,266923.34
4215455,Sangão - SC,2021,466691.592
4215505,Santa Cecília - SC,2021,662060.3
4215554,Santa Helena - SC,2021,103612.985
4215604,Santa Rosa de Lima - SC,2021,72830.02
4215653,Santa Rosa do Sul - SC,2021,199093.56
4215679,Santa Terezinha - SC,2021,268987.889
4215687,Santa Terezinha do Progresso - SC,2021,65118.802
4215695,Santiago do Sul - SC,2021,48481.683
4215703,Santo Amaro da Imperatriz - SC,2021,1256506.631
4215752,São Bernardino - SC,2021,88164.024
4215802,São Bento do Sul - SC,2021,4697510.537
4215901,São Bonifácio - SC,2021,112431.565
4216008,São Carlos - SC,2021,520825.076
4216057,São Cristóvão do Sul - SC,2021,219812.268
4216107,São Domingos - SC,2021,450004.216
4216206,São Francisco do Sul - SC,2021,8516614.709
4216255,São João do Oeste - SC,2021,353230.205
4216305,São João Batista - SC,2021,1029818.998
4216354,São João do Itaperiú - SC,2021,338152.428
4216404,São João do Sul - SC,2021,282920.264
4216503,São Joaquim - SC,2021,1133377.656
4216602,São José - SC,2021,13840194.7
4216701,São José do Cedro - SC,2021,568199.725
4216800,São José do Cerrito - SC,2021,318823.866
4216909,São Lourenço do Oeste - SC,2021,1389520.744
4217006,São Ludgero - SC,2021,929265.153
4217105,São Martinho - SC,2021,109265.51
4217154,São Miguel da Boa Vista - SC,2021,50299.691
4217204,São Miguel do Oeste - SC,2021,2174479.84
4217253,São Pedro de Alcântara - SC,2021,101139.775
4217303,Saudades - SC,2021,527168.233
4217402,Schroeder - SC,2021,759499.228
4217501,Seara - SC,2021,1178643.916
4217550,Serra Alta - SC,2021,118038.145
4217600,Siderópolis - SC,2021,679557.005
4217709,Sombrio - SC,2021,910385.849
4217758,Sul Brasil - SC,2021,83394.824
4217808,Taió - SC,2021,844678.391
4217907,Tangará - SC,2021,600872.17
4217956,Tigrinhos - SC,2021,65553.687
4218004,Tijucas - SC,2021,2438156.377
4218103,Timbé do Sul - SC,2021,154884.569
4218202,Timbó - SC,2021,2534741.041
4218251,Timbó Grande - SC,2021,303296.122
4218301,Três Barras - SC,2021,1522852.302
4218350,Treviso - SC,2021,232256.933
4218400,Treze de Maio - SC,2021,199732.0
4218509,Treze Tílias - SC,2021,829531.908
4218608,Trombudo Central - SC,2021,437964.649
4218707,Tubarão - SC,2021,4817595.577
4218756,Tunápolis - SC,2021,182315.835
4218806,Turvo - SC,2021,737916.019
4218855,União do Oeste - SC,2021,85131.946
4218905,Urubici - SC,2021,356315.297
4218954,Urupema - SC,2021,88458.9
4219002,Urussanga - SC,2021,1087691.42
4219101,Vargeão - SC,2021,201009.745
4219150,Vargem - SC,2021,116146.444
4219176,Vargem Bonita - SC,2021,539920.021
4219200,Vidal Ramos - SC,2021,354849.28
4219309,Videira - SC,2021,3456102.14
4219358,Vitor Meireles - SC,2021,142287.674
4219408,Witmarsum - SC,2021,175207.745
4219507,Xanxerê - SC,2021,2639976.938
4219606,Xavantina - SC,2021,211879.818
4219705,Xaxim - SC,2021,1471922.481
4219853,Zortéa - SC,2021,103656.515
4220000,Balneário Rincão - SC,2021,294751.343
4300034,Aceguá - RS,2021,458226.355
4300059,Água Santa - RS,2021,547412.925
4300109,Agudo - RS,2021,667876.901
4300208,Ajuricaba - RS,2021,521060.49
4300307,Alecrim - RS,2021,162073.239
4300406,Alegrete - RS,2021,3079885.857
4300455,Alegria - RS,2021,156623.193
4300471,Almirante Tamandaré do Sul - RS,2021,276411.847
4300505,Alpestre - RS,2021,196383.735
4300554,Alto Alegre - RS,2021,106141.567
4300570,Alto Feliz - RS,2021,161548.892
4300604,Alvorada - RS,2021,3302273.337
4300638,Amaral Ferrador - RS,2021,147633.404
4300646,Ametista do Sul - RS,2021,177771.981
4300661,André da Rocha - RS,2021,193089.736
4300703,Anta Gorda - RS,2021,322292.755
4300802,Antônio Prado - RS,2021,797512.764
4300851,Arambaré - RS,2021,285089.122
4300877,Araricá - RS,2021,236432.38
4300901,Aratiba - RS,2021,946971.906
4301008,Arroio do Meio - RS,2021,1536560.062
4301057,Arroio do Sal - RS,2021,285580.398
4301073,Arroio do Padre - RS,2021,76784.699
4301107,Arroio dos Ratos - RS,2021,357347.875
4301206,Arroio do Tigre - RS,2021,429273.362
4301305,Arroio Grande - RS,2021,1131511.845
4301404,Arvorezinha - RS,2021,336248.132
4301503,Augusto Pestana - RS,2021,504184.31
4301552,Áurea - RS,2021,163439.24
4301602,Bagé - RS,2021,3748436.997
4301636,Balneário Pinhal - RS,2021,312094.778
4301651,Barão - RS,2021,308102.42
4301701,Barão de Cotegipe - RS,2021,341673.55
4301750,Barão do Triunfo - RS,2021,142319.419
4301800,Barracão - RS,2021,317084.779
4301859,Barra do Guarita - RS,2021,56811.54
4301875,Barra do Quaraí - RS,2021,386182.598
4301909,Barra do Ribeiro - RS,2021,507428.189
4301925,Barra do Rio Azul - RS,2021,80747.795
4301958,Barra Funda - RS,2021,165030.035
4302006,Barros Cassal - RS,2021,244514.468
4302055,Benjamin Constant do Sul - RS,2021,49313.673
4302105,Bento Gonçalves - RS,2021,7498525.294
4302154,Boa Vista das Missões - RS,2021,238521.958
4302204,Boa Vista do Buricá - RS,2021,326886.614
4302220,Boa Vista do Cadeado - RS,2021,468751.666
4302238,Boa Vista do Incra - RS,2021,384173.957
4302253,Boa Vista do Sul - RS,2021,120127.489
4302303,Bom Jesus - RS,2021,613624.298
4302352,Bom Princípio - RS,2021,906595.961
4302378,Bom Progresso - RS,2021,86280.406
4302402,Bom Retiro do Sul - RS,2021,403056.098
4302451,Boqueirão do Leão - RS,2021,150394.643
4302501,Bossoroca - RS,2021,490599.017
4302584,Bozano - RS,2021,227410.127
4302600,Braga - RS,2021,130948.737
4302659,Brochier - RS,2021,117700.928
4302709,Butiá - RS,2021,543350.848
4302808,Caçapava do Sul - RS,2021,1122673.641
4302907,Cacequi - RS,2021,623088.146
4303004,Cachoeira do Sul - RS,2021,3542706.333
4303103,Cachoeirinha - RS,2021,6458503.943
4303202,Cacique Doble - RS,2021,169235.943
4303301,Caibaté - RS,2021,264916.499
4303400,Caiçara - RS,2021,149121.997
4303509,Camaquã - RS,2021,2723674.452
4303558,Camargo - RS,2021,520482.605
4303608,Cambará do Sul - RS,2021,242578.337
4303673,Campestre da Serra - RS,2021,204703.304
4303707,Campina das Missões - RS,2021,239169.628
4303806,Campinas do Sul - RS,2021,399404.256
4303905,Campo Bom - RS,2021,3600083.042
4304002,Campo Novo - RS,2021,325739.678
4304101,Campos Borges - RS,2021,150033.64
4304200,Candelária - RS,2021,1078190.999
4304309,Cândido Godói - RS,2021,358437.798
4304358,Candiota - RS,2021,2744010.195
4304408,Canela - RS,2021,1595265.167
4304507,Canguçu - RS,2021,1660011.425
4304606,Canoas - RS,2021,21995417.891
4304614,Canudos do Vale - RS,2021,67987.692
4304622,Capão Bonito do Sul - RS,2021,342053.357
4304630,Capão da Canoa - RS,2021,1966028.128
4304655,Capão do Cipó - RS,2021,644965.498
4304663,Capão do Leão - RS,2021,830088.424
4304671,Capivari do Sul - RS,2021,386833.547
4304689,Capela de Santana - RS,2021,298587.995
4304697,Capitão - RS,2021,95379.058
4304705,Carazinho - RS,2021,3846857.51
4304713,Caraá - RS,2021,165660.85
4304804,Carlos Barbosa - RS,2021,3529584.152
4304853,Carlos Gomes - RS,2021,70447.289
4304903,Casca - RS,2021,717921.359
4304952,Caseiros - RS,2021,199197.079
4305009,Catuípe - RS,2021,638111.603
4305108,Caxias do Sul - RS,2021,31688551.69
4305116,Centenário - RS,2021,120778.779
4305124,Cerrito - RS,2021,161328.242
4305132,Cerro Branco - RS,2021,90159.336
4305157,Cerro Grande - RS,2021,74182.326
4305173,Cerro Grande do Sul - RS,2021,203184.44
4305207,Cerro Largo - RS,2021,796777.353
4305306,Chapada - RS,2021,741827.744
4305355,Charqueadas - RS,2021,1736982.796
4305371,Charrua - RS,2021,149351.766
4305405,Chiapetta - RS,2021,388836.373
4305439,Chuí - RS,2021,370302.672
4305447,Chuvisca - RS,2021,129740.739
4305454,Cidreira - RS,2021,362063.294
4305504,Ciríaco - RS,2021,264361.122
4305587,Colinas - RS,2021,87209.73
4305603,Colorado - RS,2021,338157.962
4305702,Condor - RS,2021,624707.056
4305801,Constantina - RS,2021,432349.568
4305835,Coqueiro Baixo - RS,2021,52163.969
4305850,Coqueiros do Sul - RS,2021,190144.917
4305871,Coronel Barros - RS,2021,226126.29
4305900,Coronel Bicaco - RS,2021,515154.268
4305934,Coronel Pilar - RS,2021,49059.731
4305959,Cotiporã - RS,2021,167928.673
4305975,Coxilha - RS,2021,422465.072
4306007,Crissiumal - RS,2021,508978.591
4306056,Cristal - RS,2021,308908.082
4306072,Cristal do Sul - RS,2021,94741.385
4306106,Cruz Alta - RS,2021,4609396.587
4306130,Cruzaltense - RS,2021,144764.246
4306205,Cruzeiro do Sul - RS,2021,533004.442
4306304,David Canabarro - RS,2021,229363.65
4306320,Derrubadas - RS,2021,148407.867
4306353,Dezesseis de Novembro - RS,2021,57174.927
4306379,Dilermando de Aguiar - RS,2021,267902.11
4306403,Dois Irmãos - RS,2021,2188545.43
4306429,Dois Irmãos das Missões - RS,2021,199195.051
4306452,Dois Lajeados - RS,2021,172601.617
4306502,Dom Feliciano - RS,2021,356859.868
4306551,Dom Pedro de Alcântara - RS,2021,65533.689
4306601,Dom Pedrito - RS,2021,2210948.446
4306700,Dona Francisca - RS,2021,106596.454
4306734,Doutor Maurício Cardoso - RS,2021,260796.991
4306759,Doutor Ricardo - RS,2021,78890.781
4306767,Eldorado do Sul - RS,2021,2120268.87
4306809,Encantado - RS,2021,1168357.678
4306908,Encruzilhada do Sul - RS,2021,1080948.656
4306924,Engenho Velho - RS,2021,73214.261
4306932,Entre-Ijuís - RS,2021,687578.061
4306957,Entre Rios do Sul - RS,2021,207517.071
4306973,Erebango - RS,2021,180479.152
4307005,Erechim - RS,2021,6882629.057
4307054,Ernestina - RS,2021,265549.33
4307104,Herval - RS,2021,253607.506
4307203,Erval Grande - RS,2021,150883.195
4307302,Erval Seco - RS,2021,353968.247
4307401,Esmeralda - RS,2021,392860.08
4307450,Esperança do Sul - RS,2021,116731.453
4307500,Espumoso - RS,2021,1113105.663
4307559,Estação - RS,2021,350708.237
4307609,Estância Velha - RS,2021,1875498.487
4307708,Esteio - RS,2021,3749900.46
4307807,Estrela - RS,2021,2171447.255
4307815,Estrela Velha - RS,2021,197415.205
4307831,Eugênio de Castro - RS,2021,405443.863
4307864,Fagundes Varela - RS,2021,197919.259
4307906,Farroupilha - RS,2021,4398457.494
4308003,Faxinal do Soturno - RS,2021,270105.956
4308052,Faxinalzinho - RS,2021,103166.464
4308078,Fazenda Vilanova - RS,2021,140823.742
4308102,Feliz - RS,2021,589354.788
4308201,Flores da Cunha - RS,2021,2538141.763
4308250,Floriano Peixoto - RS,2021,103059.087
4308300,Fontoura Xavier - RS,2021,227470.055
4308409,Formigueiro - RS,2021,302800.503
4308433,Forquetinha - RS,2021,58939.919
4308458,Fortaleza dos Valos - RS,2021,564772.879
4308508,Frederico Westphalen - RS,2021,1430610.907
4308607,Garibaldi - RS,2021,2997968.987
4308656,Garruchos - RS,2021,200967.158
4308706,Gaurama - RS,2021,282772.69
4308805,General Câmara - RS,2021,276374.035
4308854,Gentil - RS,2021,190648.254
4308904,Getúlio Vargas - RS,2021,793664.01
4309001,Giruá - RS,2021,1202945.141
4309050,Glorinha - RS,2021,461887.61
4309100,Gramado - RS,2021,2658033.852
4309126,Gramado dos Loureiros - RS,2021,94579.68
4309159,Gramado Xavier - RS,2021,109482.549
4309209,Gravataí - RS,2021,10261655.797
4309258,Guabiju - RS,2021,132787.951
4309308,Guaíba - RS,2021,8284825.478
4309407,Guaporé - RS,2021,1149054.946
4309506,Guarani das Missões - RS,2021,362624.685
4309555,Harmonia - RS,2021,245497.391
4309571,Herveiras - RS,2021,71143.122
4309605,Horizontina - RS,2021,2608198.333
4309654,Hulha Negra - RS,2021,314488.195
4309704,Humaitá - RS,2021,229248.974
4309753,Ibarama - RS,2021,112227.259
4309803,Ibiaçá - RS,2021,367295.169
4309902,Ibiraiaras - RS,2021,399692.523
4309951,Ibirapuitã - RS,2021,213522.468
4310009,Ibirubá - RS,2021,1722057.075
4310108,Igrejinha - RS,2021,1888887.333
4310207,Ijuí - RS,2021,5190405.144
4310306,Ilópolis - RS,2021,140570.202
4310330,Imbé - RS,2021,626822.788
4310363,Imigrante - RS,2021,519189.71
4310405,Independência - RS,2021,494165.875
4310413,Inhacorá - RS,2021,110556.688
4310439,Ipê - RS,2021,298582.796
4310462,Ipiranga do Sul - RS,2021,177628.988
4310504,Iraí - RS,2021,254492.118
4310538,Itaara - RS,2021,286659.228
4310553,Itacurubi - RS,2021,246286.552
4310579,Itapuca - RS,2021,94234.684
4310603,Itaqui - RS,2021,2186928.783
4310652,Itati - RS,2021,86738.63
4310702,Itatiba do Sul - RS,2021,81707.352
4310751,Ivorá - RS,2021,71911.272
4310801,Ivoti - RS,2021,1180386.953
4310850,Jaboticaba - RS,2021,136729.808
4310876,Jacuizinho - RS,2021,224026.966
4310900,Jacutinga - RS,2021,232300.833
4311007,Jaguarão - RS,2021,1059396.276
4311106,Jaguari - RS,2021,378020.116
4311122,Jaquirana - RS,2021,94041.661
4311130,Jari - RS,2021,469005.939
4311155,Jóia - RS,2021,975409.574
4311205,Júlio de Castilhos - RS,2021,1925175.31
4311239,Lagoa Bonita do Sul - RS,2021,68915.543
4311254,Lagoão - RS,2021,154690.477
4311270,Lagoa dos Três Cantos - RS,2021,157140.1
4311304,Lagoa Vermelha - RS,2021,1513404.145
4311403,Lajeado - RS,2021,5596182.875
4311429,Lajeado do Bugre - RS,2021,74875.079
4311502,Lavras do Sul - RS,2021,497628.613
4311601,Liberato Salzano - RS,2021,172443.483
4311627,Lindolfo Collor - RS,2021,365849.514
4311643,Linha Nova - RS,2021,65579.42
4311700,Machadinho - RS,2021,272824.173
4311718,Maçambará - RS,2021,582042.535
4311734,Mampituba - RS,2021,70214.236
4311759,Manoel Viana - RS,2021,546972.463
4311775,Maquiné - RS,2021,190484.311
4311791,Maratá - RS,2021,80817.415
4311809,Marau - RS,2021,3060022.14
4311908,Marcelino Ramos - RS,2021,167824.965
4311981,Mariana Pimentel - RS,2021,104496.157
4312005,Mariano Moro - RS,2021,72887.986
4312054,Marques de Souza - RS,2021,124135.324
4312104,Mata - RS,2021,169006.469
4312138,Mato Castelhano - RS,2021,168254.86
4312153,Mato Leitão - RS,2021,180537.064
4312179,Mato Queimado - RS,2021,88446.376
4312203,Maximiliano de Almeida - RS,2021,161123.342
4312252,Minas do Leão - RS,2021,279177.366
4312302,Miraguaí - RS,2021,190386.336
4312351,Montauri - RS,2021,98137.833
4312377,Monte Alegre dos Campos - RS,2021,109729.989
4312385,Monte Belo do Sul - RS,2021,94435.146
4312401,Montenegro - RS,2021,5752344.64
4312427,Mormaço - RS,2021,153333.932
4312443,Morrinhos do Sul - RS,2021,81465.793
4312450,Morro Redondo - RS,2021,132444.65
4312476,Morro Reuter - RS,2021,274167.428
4312500,Mostardas - RS,2021,643325.586
4312609,Muçum - RS,2021,301851.969
4312617,Muitos Capões - RS,2021,1122085.559
4312625,Muliterno - RS,2021,91988.394
4312658,Não-Me-Toque - RS,2021,2207534.783
4312674,Nicolau Vergueiro - RS,2021,146251.896
4312708,Nonoai - RS,2021,525506.508
4312757,Nova Alvorada - RS,2021,236575.421
4312807,Nova Araçá - RS,2021,327226.422
4312906,Nova Bassano - RS,2021,802207.384
4312955,Nova Boa Vista - RS,2021,145342.946
4313003,Nova Bréscia - RS,2021,141144.092
4313011,Nova Candelária - RS,2021,229431.453
4313037,Nova Esperança do Sul - RS,2021,172365.831
4313060,Nova Hartz - RS,2021,805697.885
4313086,Nova Pádua - RS,2021,100211.425
4313102,Nova Palma - RS,2021,382688.782
4313201,Nova Petrópolis - RS,2021,972688.767
4313300,Nova Prata - RS,2021,1730043.315
4313334,Nova Ramada - RS,2021,304678.132
4313359,Nova Roma do Sul - RS,2021,169305.176
4313375,Nova Santa Rita - RS,2021,2487522.375
4313391,Novo Cabrais - RS,2021,133171.676
4313409,Novo Hamburgo - RS,2021,10037922.921
4313425,Novo Machado - RS,2021,186354.643
4313441,Novo Tiradentes - RS,2021,74728.666
4313466,Novo Xingu - RS,2021,75033.685
4313490,Novo Barreiro - RS,2021,135200.085
4313508,Osório - RS,2021,1819038.27
4313607,Paim Filho - RS,2021,167645.571
4313656,Palmares do Sul - RS,2021,735606.463
4313706,Palmeira das Missões - RS,2021,2215056.907
4313805,Palmitinho - RS,2021,271642.607
4313904,Panambi - RS,2021,3167751.973
4313953,Pantano Grande - RS,2021,533689.393
4314001,Paraí - RS,2021,424446.847
4314027,Paraíso do Sul - RS,2021,207385.922
4314035,Pareci Novo - RS,2021,136434.855
4314050,Parobé - RS,2021,1390320.469
4314068,Passa Sete - RS,2021,132983.397
4314076,Passo do Sobrado - RS,2021,229641.338
4314100,Passo Fundo - RS,2021,12552866.647
4314134,Paulo Bento - RS,2021,195870.201
4314159,Paverama - RS,2021,242457.974
4314175,Pedras Altas - RS,2021,386190.228
4314209,Pedro Osório - RS,2021,270651.352
4314308,Pejuçara - RS,2021,464212.34
4314407,Pelotas - RS,2021,10778176.433
4314423,Picada Café - RS,2021,386452.843
4314456,Pinhal - RS,2021,123341.742
4314464,Pinhal da Serra - RS,2021,304724.814
4314472,Pinhal Grande - RS,2021,931834.039
4314498,Pinheirinho do Vale - RS,2021,131548.7
4314506,Pinheiro Machado - RS,2021,397725.54
4314548,Pinto Bandeira - RS,2021,74285.516
4314555,Pirapó - RS,2021,94671.544
4314605,Piratini - RS,2021,880277.054
4314704,Planalto - RS,2021,252508.19
4314753,Poço das Antas - RS,2021,131757.135
4314779,Pontão - RS,2021,403317.288
4314787,Ponte Preta - RS,2021,96048.857
4314803,Portão - RS,2021,1662403.405
4314902,Porto Alegre - RS,2021,81563063.461
4315008,Porto Lucena - RS,2021,135662.02
4315057,Porto Mauá - RS,2021,89350.093
4315073,Porto Vera Cruz - RS,2021,45212.119
4315107,Porto Xavier - RS,2021,210927.252
4315131,Pouso Novo - RS,2021,61420.195
4315149,Presidente Lucena - RS,2021,213813.066
4315156,Progresso - RS,2021,166517.474
4315172,Protásio Alves - RS,2021,93263.32
4315206,Putinga - RS,2021,133442.659
4315305,Quaraí - RS,2021,625752.379
4315313,Quatro Irmãos - RS,2021,185963.125
4315321,Quevedos - RS,2021,299303.714
4315354,Quinze de Novembro - RS,2021,255121.101
4315404,Redentora - RS,2021,232904.289
4315453,Relvado - RS,2021,82687.271
4315503,Restinga Sêca - RS,2021,673422.787
4315552,Rio dos Índios - RS,2021,136485.517
4315602,Rio Grande - RS,2021,13282201.438
4315701,Rio Pardo - RS,2021,1390524.912
4315750,Riozinho - RS,2021,155849.301
4315800,Roca Sales - RS,2021,576083.233
4315909,Rodeio Bonito - RS,2021,279279.531
4315958,Rolador - RS,2021,161913.636
4316006,Rolante - RS,2021,731610.966
4316105,Ronda Alta - RS,2021,471553.637
4316204,Rondinha - RS,2021,268874.423
4316303,Roque Gonzales - RS,2021,437026.241
4316402,Rosário do Sul - RS,2021,1381975.671
4316428,Sagrada Família - RS,2021,82616.031
4316436,Saldanha Marinho - RS,2021,254248.495
4316451,Salto do Jacuí - RS,2021,1213457.71
4316477,Salvador das Missões - RS,2021,178469.506
4316501,Salvador do Sul - RS,2021,337662.858
4316600,Sananduva - RS,2021,843826.291
4316709,Santa Bárbara do Sul - RS,2021,1336030.058
4316733,Santa Cecília do Sul - RS,2021,143880.074
4316758,Santa Clara do Sul - RS,2021,339107.076
4316808,Santa Cruz do Sul - RS,2021,9815200.528
4316907,Santa Maria - RS,2021,9562065.76
4316956,Santa Maria do Herval - RS,2021,279409.025
4316972,Santa Margarida do Sul - RS,2021,361015.792
4317004,Santana da Boa Vista - RS,2021,364901.024
4317103,Sant'Ana do Livramento - RS,2021,2823927.505
4317202,Santa Rosa - RS,2021,3732053.349
4317251,Santa Tereza - RS,2021,49851.093
4317301,Santa Vitória do Palmar - RS,2021,1755631.465
4317400,Santiago - RS,2021,2021450.931
4317509,Santo Ângelo - RS,2021,3180273.497
4317558,Santo Antônio do Palma - RS,2021,119797.325
4317608,Santo Antônio da Patrulha - RS,2021,1680504.515
4317707,Santo Antônio das Missões - RS,2021,673946.023
4317756,Santo Antônio do Planalto - RS,2021,189469.866
4317806,Santo Augusto - RS,2021,848438.805
4317905,Santo Cristo - RS,2021,784070.634
4317954,Santo Expedito do Sul - RS,2021,128953.434
4318002,São Borja - RS,2021,2570766.452
4318051,São Domingos do Sul - RS,2021,123436.188
4318101,São Francisco de Assis - RS,2021,804123.538
4318200,São Francisco de Paula - RS,2021,1026517.633
4318309,São Gabriel - RS,2021,2723192.851
4318408,São Jerônimo - RS,2021,667014.089
4318424,São João da Urtiga - RS,2021,184149.401
4318432,São João do Polêsine - RS,2021,104817.588
