municipality_code,municipality_name,period,active_companies,avg_monthly_salary_brl,employed_salaried,employed_total,local_units,wages_brl_thousand
4301750,Barão do Triunfo - RS,2024,191.0,3035.13,449.0,626.0,196.0,18105.881
4301800,Barracão - RS,2024,252.0,3144.39,651.0,929.0,259.0,26423.771
4301859,Barra do Guarita - RS,2024,95.0,2648.82,246.0,321.0,97.0,11181.64
4301875,Barra do Quaraí - RS,2024,200.0,2720.63,663.0,859.0,215.0,25938.007
4301909,Barra do Ribeiro - RS,2024,615.0,2518.28,2509.0,3212.0,624.0,87443.407
4301925,Barra do Rio Azul - RS,2024,80.0,4042.07,245.0,309.0,81.0,12932.33
4301958,Barra Funda - RS,2024,199.0,3430.87,969.0,1195.0,206.0,43909.944
4302006,Barros Cassal - RS,2024,345.0,2578.06,906.0,1287.0,360.0,32005.923
4302055,Benjamin Constant do Sul - RS,2024,78.0,2833.35,209.0,275.0,80.0,9006.921
4302105,Bento Gonçalves - RS,2024,11869.0,4283.15,46643.0,62337.0,12383.0,2664342.508
4302154,Boa Vista das Missões - RS,2024,160.0,3249.75,403.0,568.0,165.0,16754.21
4302204,Boa Vista do Buricá - RS,2024,765.0,2703.69,1833.0,2701.0,774.0,64697.961
4302220,Boa Vista do Cadeado - RS,2024,86.0,4373.0,262.0,346.0,90.0,18304.817
4302238,Boa Vista do Incra - RS,2024,109.0,3151.79,454.0,562.0,117.0,19500.021
4302253,Boa Vista do Sul - RS,2024,161.0,3263.55,712.0,922.0,166.0,30265.94
4302303,Bom Jesus - RS,2024,556.0,2586.96,2057.0,2646.0,585.0,87703.85
4302352,Bom Princípio - RS,2024,1283.0,2941.34,5690.0,7281.0,1322.0,221622.844
4302378,Bom Progresso - RS,2024,92.0,2839.13,258.0,337.0,96.0,14158.181
4302402,Bom Retiro do Sul - RS,2024,685.0,2537.51,3642.0,4419.0,721.0,121869.053
4302451,Boqueirão do Leão - RS,2024,335.0,2721.9,593.0,970.0,340.0,21537.956
4302501,Bossoroca - RS,2024,222.0,3252.28,773.0,994.0,236.0,32437.801
4302584,Bozano - RS,2024,92.0,4406.42,234.0,318.0,94.0,13929.633
4302600,Braga - RS,2024,112.0,2820.21,385.0,488.0,117.0,14365.181
4302659,Brochier - RS,2024,321.0,2664.43,762.0,1116.0,325.0,27929.283
4302709,Butiá - RS,2024,798.0,3268.33,3505.0,4321.0,826.0,157232.129
4302808,Caçapava do Sul - RS,2024,1556.0,3189.86,5727.0,7703.0,1655.0,247003.845
4302907,Cacequi - RS,2024,376.0,2990.33,1404.0,1767.0,389.0,54430.695
4303004,Cachoeira do Sul - RS,2024,3782.0,3111.98,13941.0,18775.0,4037.0,571229.553
4303103,Cachoeirinha - RS,2024,8660.0,3509.22,40912.0,51440.0,9777.0,1867407.13
4303202,Cacique Doble - RS,2024,234.0,2779.6,408.0,667.0,235.0,15491.723
4303301,Caibaté - RS,2024,256.0,3702.71,1155.0,1436.0,266.0,49096.517
4303400,Caiçara - RS,2024,219.0,3143.94,492.0,719.0,222.0,20428.273
4303509,Camaquã - RS,2024,3843.0,3201.71,11828.0,16577.0,4012.0,495825.762
4303558,Camargo - RS,2024,192.0,3799.43,700.0,904.0,194.0,34497.722
4303608,Cambará do Sul - RS,2024,485.0,2833.68,1638.0,2144.0,499.0,62107.421
4303673,Campestre da Serra - RS,2024,158.0,3156.92,448.0,632.0,161.0,20136.687
4303707,Campina das Missões - RS,2024,341.0,2991.8,849.0,1206.0,356.0,31626.972
4303806,Campinas do Sul - RS,2024,345.0,3619.9,866.0,1314.0,352.0,43492.621
4303905,Campo Bom - RS,2024,5216.0,3510.32,24394.0,31041.0,5346.0,1137063.405
4304002,Campo Novo - RS,2024,319.0,3169.1,1145.0,1511.0,336.0,46595.663
4304101,Campos Borges - RS,2024,234.0,2857.35,588.0,835.0,238.0,21887.612
4304200,Candelária - RS,2024,1196.0,2673.63,5933.0,7334.0,1245.0,214104.293
4304309,Cândido Godói - RS,2024,343.0,3365.88,1368.0,1734.0,357.0,58708.07
4304358,Candiota - RS,2024,428.0,5631.62,2573.0,2974.0,450.0,197329.993
4304408,Canela - RS,2024,4024.0,3343.77,10398.0,15272.0,4223.0,470714.48
4304507,Canguçu - RS,2024,1810.0,3216.56,5198.0,7407.0,1899.0,222738.624
4304606,Canoas - RS,2024,21258.0,3860.07,88448.0,115170.0,22362.0,4484768.714
4304614,Canudos do Vale - RS,2024,103.0,3145.43,177.0,272.0,104.0,7687.011
4304622,Capão Bonito do Sul - RS,2024,93.0,4327.68,247.0,330.0,95.0,15279.041
4304630,Capão da Canoa - RS,2024,5920.0,2952.82,14325.0,20440.0,6147.0,526944.089
4304655,Capão do Cipó - RS,2024,106.0,4634.68,386.0,485.0,108.0,23868.981
4304663,Capão do Leão - RS,2024,735.0,3217.54,3581.0,4390.0,759.0,154267.846
4304671,Capivari do Sul - RS,2024,331.0,3466.79,1235.0,1615.0,336.0,54310.474
4304689,Capela de Santana - RS,2024,419.0,2772.79,1516.0,1945.0,423.0,56873.094
4304697,Capitão - RS,2024,132.0,3003.91,485.0,620.0,133.0,19041.605
4304705,Carazinho - RS,2024,3977.0,3346.47,14479.0,19427.0,4198.0,646070.991
4304713,Caraá - RS,2024,264.0,2426.6,936.0,1203.0,271.0,35124.664
4304804,Carlos Barbosa - RS,2024,2463.0,4736.57,14740.0,17850.0,2577.0,914701.731
4304853,Carlos Gomes - RS,2024,56.0,3587.22,171.0,216.0,56.0,7795.785
4304903,Casca - RS,2024,910.0,3272.17,3209.0,4435.0,932.0,136737.428
4304952,Caseiros - RS,2024,189.0,3213.98,452.0,641.0,192.0,20781.399
4305009,Catuípe - RS,2024,427.0,3202.08,1109.0,1574.0,442.0,48618.281
4305108,Caxias do Sul - RS,2024,40286.0,4091.74,167849.0,220628.0,42456.0,9047078.305
4305116,Centenário - RS,2024,146.0,3380.12,363.0,505.0,147.0,15772.802
4305124,Cerrito - RS,2024,131.0,2813.89,461.0,586.0,137.0,17183.721
4305132,Cerro Branco - RS,2024,131.0,3246.83,399.0,517.0,132.0,17167.563
4305157,Cerro Grande - RS,2024,104.0,2951.24,261.0,351.0,106.0,11432.319
4305173,Cerro Grande do Sul - RS,2024,350.0,2991.06,1062.0,1457.0,359.0,42515.596
4305207,Cerro Largo - RS,2024,812.0,3261.15,3416.0,4436.0,846.0,142037.854
4305306,Chapada - RS,2024,575.0,2932.6,2215.0,2902.0,601.0,86648.891
4305355,Charqueadas - RS,2024,1619.0,3728.13,7044.0,8863.0,1700.0,340498.621
4305371,Charrua - RS,2024,114.0,3718.02,215.0,348.0,114.0,11515.166
4305405,Chiapetta - RS,2024,254.0,2649.41,716.0,998.0,256.0,28762.141
4305439,Chuí - RS,2024,599.0,2374.59,2259.0,2950.0,671.0,68725.034
4305447,Chuvisca - RS,2024,140.0,3320.71,375.0,513.0,142.0,17774.93
4305454,Cidreira - RS,2024,669.0,2881.65,2081.0,2750.0,692.0,77422.326
4305504,Ciríaco - RS,2024,302.0,2623.39,572.0,906.0,305.0,21967.821
4305587,Colinas - RS,2024,180.0,3017.38,395.0,603.0,181.0,16296.421
4305603,Colorado - RS,2024,180.0,3842.42,505.0,709.0,189.0,26925.333
4305702,Condor - RS,2024,469.0,3495.8,2032.0,2619.0,489.0,94948.176
4305801,Constantina - RS,2024,740.0,2854.41,2053.0,2957.0,762.0,80978.558
4305835,Coqueiro Baixo - RS,2024,69.0,3795.25,139.0,225.0,70.0,6922.646
4305850,Coqueiros do Sul - RS,2024,126.0,3728.5,295.0,431.0,131.0,15698.122
4305871,Coronel Barros - RS,2024,181.0,3900.13,493.0,685.0,184.0,25420.336
4305900,Coronel Bicaco - RS,2024,283.0,3180.76,903.0,1186.0,304.0,36908.872
4305934,Coronel Pilar - RS,2024,80.0,4035.72,182.0,277.0,81.0,9394.257
4305959,Cotiporã - RS,2024,262.0,3084.05,852.0,1169.0,265.0,34453.606
4305975,Coxilha - RS,2024,153.0,4706.11,643.0,819.0,158.0,40757.714
4306007,Crissiumal - RS,2024,617.0,2805.49,2455.0,3154.0,644.0,90041.231
4306056,Cristal - RS,2024,368.0,2748.29,1099.0,1505.0,383.0,39405.612
4306072,Cristal do Sul - RS,2024,122.0,2914.71,273.0,375.0,123.0,10861.143
4306106,Cruz Alta - RS,2024,3452.0,3468.71,12742.0,17023.0,3674.0,594722.157
4306130,Cruzaltense - RS,2024,81.0,3883.54,192.0,270.0,82.0,11442.655
4306205,Cruzeiro do Sul - RS,2024,684.0,3511.31,2874.0,3737.0,702.0,133704.202
4306304,David Canabarro - RS,2024,338.0,2935.55,620.0,1036.0,346.0,24695.848
4306320,Derrubadas - RS,2024,90.0,3361.0,394.0,466.0,96.0,17187.518
4306353,Dezesseis de Novembro - RS,2024,87.0,3444.33,204.0,283.0,88.0,9012.566
4306379,Dilermando de Aguiar - RS,2024,102.0,3282.28,334.0,423.0,103.0,15076.475
4306403,Dois Irmãos - RS,2024,2230.0,3426.25,12917.0,15853.0,2309.0,550520.681
4306429,Dois Irmãos das Missões - RS,2024,83.0,3318.72,248.0,323.0,86.0,11805.334
4306452,Dois Lajeados - RS,2024,295.0,2935.99,638.0,1006.0,299.0,25949.947
4306502,Dom Feliciano - RS,2024,406.0,2793.91,1093.0,1504.0,422.0,43164.697
4306551,Dom Pedro de Alcântara - RS,2024,159.0,3009.74,323.0,467.0,160.0,15485.166
4306601,Dom Pedrito - RS,2024,1530.0,3196.02,5613.0,7437.0,1671.0,234302.459
4306700,Dona Francisca - RS,2024,128.0,3212.12,400.0,522.0,132.0,16304.648
4306734,Doutor Maurício Cardoso - RS,2024,177.0,3377.46,527.0,702.0,185.0,24043.892
4306759,Doutor Ricardo - RS,2024,125.0,3033.12,332.0,487.0,130.0,12810.212
4306767,Eldorado do Sul - RS,2024,1719.0,5273.7,16120.0,18193.0,1787.0,1140746.831
4306809,Encantado - RS,2024,2127.0,3044.46,7926.0,10750.0,2214.0,316181.266
4306908,Encruzilhada do Sul - RS,2024,1025.0,2923.8,3773.0,4953.0,1067.0,145726.838
4306924,Engenho Velho - RS,2024,59.0,4280.62,165.0,225.0,60.0,10835.243
4306932,Entre-Ijuís - RS,2024,431.0,3495.85,1583.0,2070.0,453.0,70471.84
4306957,Entre Rios do Sul - RS,2024,176.0,3183.27,346.0,519.0,184.0,16153.254
4306973,Erebango - RS,2024,126.0,3842.01,295.0,430.0,129.0,15013.799
4307005,Erechim - RS,2024,9755.0,3632.67,42116.0,55546.0,10282.0,1955846.831
4307054,Ernestina - RS,2024,248.0,3146.89,561.0,863.0,258.0,23618.701
4307104,Herval - RS,2024,221.0,2560.94,606.0,819.0,225.0,20300.296
4307203,Erval Grande - RS,2024,263.0,2763.59,761.0,1068.0,270.0,26999.568
4307302,Erval Seco - RS,2024,326.0,2793.79,843.0,1193.0,340.0,30646.509
4307401,Esmeralda - RS,2024,191.0,3483.98,452.0,639.0,199.0,23194.359
4307450,Esperança do Sul - RS,2024,111.0,3314.91,389.0,501.0,113.0,17062.161
4307500,Espumoso - RS,2024,1069.0,3421.71,3320.0,4656.0,1104.0,151734.948
4307559,Estação - RS,2024,430.0,3749.37,1953.0,2479.0,444.0,95564.756
4307609,Estância Velha - RS,2024,3555.0,3150.1,13859.0,18481.0,3642.0,560876.115
4307708,Esteio - RS,2024,4506.0,3643.04,20592.0,26018.0,4725.0,992034.41
4307807,Estrela - RS,2024,2719.0,3233.71,11832.0,15431.0,2795.0,520120.955
4307815,Estrela Velha - RS,2024,121.0,3682.29,449.0,563.0,123.0,22108.66
4307831,Eugênio de Castro - RS,2024,145.0,3744.85,342.0,487.0,149.0,16546.887
4307864,Fagundes Varela - RS,2024,190.0,3213.72,550.0,822.0,195.0,23946.906
4307906,Farroupilha - RS,2024,5552.0,3926.34,26734.0,33934.0,5841.0,1406153.766
4308003,Faxinal do Soturno - RS,2024,530.0,3013.21,1510.0,2296.0,543.0,59754.145
4308052,Faxinalzinho - RS,2024,131.0,2982.61,258.0,396.0,136.0,9970.716
4308078,Fazenda Vilanova - RS,2024,287.0,2648.18,899.0,1222.0,289.0,30174.361
4308102,Feliz - RS,2024,1063.0,3217.32,3898.0,5205.0,1099.0,169894.024
4308201,Flores da Cunha - RS,2024,3324.0,3840.19,12789.0,17419.0,3428.0,650085.686
4308250,Floriano Peixoto - RS,2024,68.0,3595.16,201.0,262.0,68.0,10073.229
4308300,Fontoura Xavier - RS,2024,464.0,3284.09,1171.0,1699.0,476.0,53547.887
4308409,Formigueiro - RS,2024,210.0,3130.62,808.0,1019.0,215.0,31713.144
4308433,Forquetinha - RS,2024,109.0,2685.69,342.0,457.0,110.0,11889.598
4308458,Fortaleza dos Valos - RS,2024,283.0,3304.85,695.0,1028.0,291.0,30067.288
4308508,Frederico Westphalen - RS,2024,2970.0,2903.47,9827.0,13639.0,3077.0,375735.255
4308607,Garibaldi - RS,2024,3769.0,3704.88,16435.0,21338.0,3913.0,804027.426
4308656,Garruchos - RS,2024,100.0,4841.34,293.0,384.0,102.0,20749.842
4308706,Gaurama - RS,2024,374.0,3296.45,918.0,1367.0,383.0,40757.846
4308805,General Câmara - RS,2024,311.0,2932.06,699.0,976.0,321.0,25911.436
4308854,Gentil - RS,2024,105.0,3291.75,279.0,392.0,108.0,13208.839
4308904,Getúlio Vargas - RS,2024,1476.0,3144.52,4171.0,6126.0,1514.0,169450.8
4309001,Giruá - RS,2024,924.0,3221.67,2846.0,3955.0,979.0,118756.15
4309050,Glorinha - RS,2024,446.0,3444.56,1971.0,2532.0,455.0,90741.701
4309100,Gramado - RS,2024,5868.0,3369.94,20504.0,28091.0,6328.0,932846.389
4309126,Gramado dos Loureiros - RS,2024,84.0,3600.01,249.0,311.0,85.0,12621.98
4309159,Gramado Xavier - RS,2024,117.0,3242.52,310.0,433.0,118.0,13775.529
4309209,Gravataí - RS,2024,13157.0,3596.85,60533.0,76529.0,13940.0,2870848.177
4309258,Guabiju - RS,2024,127.0,3272.69,275.0,400.0,128.0,11324.615
4309308,Guaíba - RS,2024,4274.0,4343.32,20108.0,25239.0,4487.0,1138346.784
4309407,Guaporé - RS,2024,2519.0,2901.42,9425.0,12845.0,2636.0,351060.061
4309506,Guarani das Missões - RS,2024,388.0,2925.74,1115.0,1571.0,408.0,44501.325
4309555,Harmonia - RS,2024,355.0,3161.39,1608.0,2038.0,365.0,70198.007
4309571,Herveiras - RS,2024,79.0,3489.54,206.0,276.0,80.0,10674.594
4309605,Horizontina - RS,2024,1225.0,4473.13,5652.0,7314.0,1261.0,343935.073
4309654,Hulha Negra - RS,2024,157.0,2567.09,2263.0,2405.0,165.0,136122.487
4309704,Humaitá - RS,2024,261.0,2925.88,916.0,1205.0,270.0,33624.185
4309753,Ibarama - RS,2024,147.0,2927.18,364.0,507.0,149.0,13822.488
4309803,Ibiaçá - RS,2024,348.0,3123.38,700.0,1147.0,355.0,30011.581
4309902,Ibiraiaras - RS,2024,413.0,3612.62,1154.0,1658.0,430.0,53691.246
4309951,Ibirapuitã - RS,2024,170.0,2893.77,421.0,593.0,174.0,17096.307
4310009,Ibirubá - RS,2024,1888.0,3726.25,7008.0,9327.0,1986.0,351923.403
4310108,Igrejinha - RS,2024,2653.0,2894.08,13280.0,16540.0,2753.0,514278.41
4310207,Ijuí - RS,2024,7084.0,3674.36,25300.0,34502.0,7469.0,1211400.61
4310306,Ilópolis - RS,2024,298.0,2756.66,717.0,1096.0,304.0,26494.363
4310330,Imbé - RS,2024,1345.0,2604.43,5068.0,6593.0,1388.0,163193.74
4310363,Imigrante - RS,2024,236.0,3579.92,1273.0,1553.0,240.0,61058.244
4310405,Independência - RS,2024,268.0,3517.53,1151.0,1470.0,282.0,51192.321
4310413,Inhacorá - RS,2024,101.0,3112.41,189.0,273.0,101.0,10103.614
4310439,Ipê - RS,2024,428.0,2988.28,1072.0,1634.0,441.0,42453.097
4310462,Ipiranga do Sul - RS,2024,127.0,3678.54,201.0,341.0,129.0,11929.441
4310504,Iraí - RS,2024,376.0,2596.56,852.0,1241.0,380.0,30634.255
4310538,Itaara - RS,2024,287.0,3747.35,1233.0,1550.0,304.0,58238.428
4310553,Itacurubi - RS,2024,118.0,3463.95,373.0,479.0,127.0,15969.477
4310579,Itapuca - RS,2024,96.0,3532.37,182.0,273.0,96.0,9369.673
4310603,Itaqui - RS,2024,1587.0,2935.14,6620.0,8419.0,1670.0,250337.502
4310652,Itati - RS,2024,109.0,2746.7,370.0,473.0,110.0,14905.598
4310702,Itatiba do Sul - RS,2024,163.0,2874.9,309.0,473.0,169.0,11806.739
4310751,Ivorá - RS,2024,94.0,4235.56,173.0,263.0,96.0,9641.96
4310801,Ivoti - RS,2024,2097.0,3624.45,8302.0,11102.0,2165.0,398143.681
4310850,Jaboticaba - RS,2024,215.0,2930.56,468.0,693.0,222.0,17100.7
4310876,Jacuizinho - RS,2024,67.0,3417.88,283.0,346.0,69.0,12818.323
4310900,Jacutinga - RS,2024,234.0,3563.82,601.0,878.0,245.0,29200.655
4311007,Jaguarão - RS,2024,1289.0,2791.78,3927.0,5500.0,1377.0,144680.954
4311106,Jaguari - RS,2024,551.0,2931.12,1487.0,2090.0,579.0,55932.475
4311122,Jaquirana - RS,2024,202.0,2527.8,629.0,854.0,212.0,23399.917
4311130,Jari - RS,2024,85.0,3694.05,322.0,401.0,86.0,15689.942
4311155,Jóia - RS,2024,292.0,3888.92,690.0,953.0,301.0,35838.578
4311205,Júlio de Castilhos - RS,2024,1014.0,3364.9,2903.0,4035.0,1082.0,128659.229
4311239,Lagoa Bonita do Sul - RS,2024,81.0,3071.7,217.0,291.0,81.0,9358.486
4311254,Lagoão - RS,2024,150.0,3210.12,369.0,508.0,153.0,17853.59
4311270,Lagoa dos Três Cantos - RS,2024,133.0,3471.08,294.0,421.0,136.0,14191.5
4311304,Lagoa Vermelha - RS,2024,1976.0,2690.29,5912.0,8371.0,2053.0,212343.242
4311403,Lajeado - RS,2024,9654.0,3433.37,40152.0,52927.0,10372.0,1801097.606
4311429,Lajeado do Bugre - RS,2024,80.0,2487.46,268.0,342.0,81.0,9578.204
4311502,Lavras do Sul - RS,2024,308.0,2879.53,1045.0,1365.0,325.0,38421.059
4311601,Liberato Salzano - RS,2024,196.0,3050.08,516.0,725.0,200.0,21633.984
4311627,Lindolfo Collor - RS,2024,254.0,3114.85,2184.0,2474.0,262.0,90994.777
4311643,Linha Nova - RS,2024,90.0,3174.06,233.0,335.0,92.0,10074.305
4311700,Machadinho - RS,2024,405.0,2910.9,787.0,1235.0,415.0,31772.62
4311718,Maçambará - RS,2024,124.0,4204.17,493.0,605.0,127.0,26384.321
4311734,Mampituba - RS,2024,81.0,2938.68,240.0,309.0,83.0,11983.472
4311759,Manoel Viana - RS,2024,291.0,3125.11,713.0,1028.0,295.0,28860.226
4311775,Maquiné - RS,2024,264.0,2931.57,935.0,1221.0,270.0,35052.855
4311791,Maratá - RS,2024,157.0,3378.68,339.0,509.0,157.0,14780.933
4311809,Marau - RS,2024,3421.0,3306.64,16788.0,21197.0,3630.0,730504.251
4311908,Marcelino Ramos - RS,2024,455.0,3265.62,726.0,1260.0,471.0,30456.661
4311981,Mariana Pimentel - RS,2024,166.0,3257.39,346.0,520.0,169.0,15376.704
4312005,Mariano Moro - RS,2024,118.0,3291.02,313.0,432.0,119.0,13448.488
4312054,Marques de Souza - RS,2024,300.0,2884.62,623.0,950.0,305.0,23965.163
4312104,Mata - RS,2024,238.0,2504.96,573.0,820.0,246.0,18793.321
4312138,Mato Castelhano - RS,2024,140.0,3438.58,361.0,494.0,145.0,17851.554
4312153,Mato Leitão - RS,2024,371.0,2778.19,1296.0,1747.0,373.0,50221.469
4312179,Mato Queimado - RS,2024,76.0,3375.03,200.0,272.0,77.0,9011.125
4312203,Maximiliano de Almeida - RS,2024,324.0,3135.19,598.0,963.0,329.0,24241.358
4312252,Minas do Leão - RS,2024,316.0,2874.94,1197.0,1517.0,321.0,48432.156
4312302,Miraguaí - RS,2024,192.0,2447.67,838.0,1014.0,200.0,31140.019
4312351,Montauri - RS,2024,146.0,4120.2,374.0,532.0,148.0,19418.048
4312377,Monte Alegre dos Campos - RS,2024,74.0,2424.74,427.0,499.0,76.0,13480.849
4312385,Monte Belo do Sul - RS,2024,192.0,3663.61,355.0,579.0,196.0,18635.929
4312401,Montenegro - RS,2024,3783.0,4029.66,20295.0,25055.0,4017.0,1065650.755
4312427,Mormaço - RS,2024,135.0,3581.65,380.0,510.0,137.0,18313.549
4312443,Morrinhos do Sul - RS,2024,172.0,3331.37,337.0,540.0,172.0,15902.206
4312450,Morro Redondo - RS,2024,246.0,2743.86,916.0,1196.0,257.0,30759.09
4312476,Morro Reuter - RS,2024,390.0,2739.1,1686.0,2190.0,395.0,66054.075
4312500,Mostardas - RS,2024,582.0,2583.09,2348.0,3002.0,598.0,78509.03
4312609,Muçum - RS,2024,442.0,2423.85,2183.0,2729.0,459.0,72430.569
4312617,Muitos Capões - RS,2024,132.0,3761.15,503.0,666.0,137.0,25221.969
4312625,Muliterno - RS,2024,86.0,2803.65,177.0,261.0,87.0,9814.584
4312658,Não-Me-Toque - RS,2024,1320.0,4360.08,9033.0,10649.0,1381.0,529761.145
4312674,Nicolau Vergueiro - RS,2024,127.0,3635.77,243.0,373.0,131.0,12337.115
4312708,Nonoai - RS,2024,761.0,3148.31,2068.0,2971.0,786.0,86393.331
4312757,Nova Alvorada - RS,2024,276.0,4014.81,1070.0,1397.0,285.0,56472.877
4312807,Nova Araçá - RS,2024,410.0,2784.85,1978.0,2438.0,417.0,71264.671
4312906,Nova Bassano - RS,2024,843.0,3482.07,3743.0,4734.0,863.0,177365.041
4312955,Nova Boa Vista - RS,2024,140.0,2819.03,774.0,938.0,145.0,27061.512
4313003,Nova Bréscia - RS,2024,222.0,3364.27,579.0,885.0,224.0,25851.597
4313011,Nova Candelária - RS,2024,219.0,3438.31,966.0,1206.0,225.0,43337.405
4313037,Nova Esperança do Sul - RS,2024,292.0,2122.26,1588.0,1888.0,299.0,46827.636
4313060,Nova Hartz - RS,2024,945.0,2655.95,7258.0,8364.0,994.0,266133.657
4313086,Nova Pádua - RS,2024,201.0,3430.49,356.0,624.0,203.0,16592.103
4313102,Nova Palma - RS,2024,311.0,3517.22,1000.0,1365.0,327.0,44614.111
4313201,Nova Petrópolis - RS,2024,2094.0,3381.64,6747.0,9412.0,2214.0,307555.265
4313300,Nova Prata - RS,2024,2665.0,3440.67,8628.0,12140.0,2729.0,386029.536
4313334,Nova Ramada - RS,2024,94.0,4569.45,324.0,405.0,99.0,20336.554
4313359,Nova Roma do Sul - RS,2024,278.0,4091.73,576.0,886.0,281.0,31132.535
4313375,Nova Santa Rita - RS,2024,1456.0,4192.34,11016.0,12744.0,1500.0,593785.56
4313391,Novo Cabrais - RS,2024,186.0,3108.2,475.0,658.0,190.0,19919.645
4313409,Novo Hamburgo - RS,2024,21596.0,3370.35,77467.0,105923.0,22436.0,3438585.99
4313425,Novo Machado - RS,2024,98.0,3700.94,353.0,439.0,114.0,16778.195
4313441,Novo Tiradentes - RS,2024,82.0,2412.58,251.0,314.0,83.0,8927.958
4313466,Novo Xingu - RS,2024,93.0,3348.38,242.0,331.0,94.0,10976.266
4313490,Novo Barreiro - RS,2024,240.0,3017.56,453.0,685.0,246.0,19461.119
4313508,Osório - RS,2024,3059.0,3161.45,12057.0,15732.0,3231.0,507050.638
4313607,Paim Filho - RS,2024,258.0,2934.94,528.0,819.0,272.0,21071.44
4313656,Palmares do Sul - RS,2024,642.0,3135.84,1637.0,2347.0,665.0,71710.067
4313706,Palmeira das Missões - RS,2024,2133.0,3332.28,5363.0,7977.0,2234.0,236677.594
4313805,Palmitinho - RS,2024,546.0,2664.53,1322.0,1959.0,555.0,44346.118
4313904,Panambi - RS,2024,2943.0,4229.37,15174.0,19008.0,3049.0,834016.523
4313953,Pantano Grande - RS,2024,503.0,2618.41,2822.0,3377.0,524.0,95248.095
4314001,Paraí - RS,2024,717.0,3154.51,3061.0,3968.0,735.0,127553.665
4314027,Paraíso do Sul - RS,2024,261.0,2906.39,717.0,983.0,266.0,29287.914
4314035,Pareci Novo - RS,2024,304.0,2986.4,765.0,1097.0,309.0,30789.144
4314050,Parobé - RS,2024,2441.0,2618.33,13981.0,16795.0,2519.0,496135.495
4314068,Passa Sete - RS,2024,116.0,3776.47,255.0,383.0,119.0,13846.497
4314076,Passo do Sobrado - RS,2024,369.0,3031.68,1133.0,1561.0,375.0,44054.102
4314100,Passo Fundo - RS,2024,18664.0,3731.68,72503.0,96797.0,19686.0,3478663.868
4314134,Paulo Bento - RS,2024,165.0,3712.3,662.0,843.0,166.0,32191.271
4314159,Paverama - RS,2024,379.0,2850.39,1642.0,2068.0,385.0,62835.056
4314175,Pedras Altas - RS,2024,92.0,3709.73,318.0,418.0,92.0,15703.984
4314209,Pedro Osório - RS,2024,270.0,2769.18,935.0,1196.0,282.0,36323.998
4314308,Pejuçara - RS,2024,170.0,3438.13,570.0,773.0,183.0,27166.067
4314407,Pelotas - RS,2024,17866.0,3734.08,73880.0,95482.0,19052.0,3618850.547
4314423,Picada Café - RS,2024,355.0,2856.74,2128.0,2566.0,365.0,87537.316
4314456,Pinhal - RS,2024,197.0,3356.7,915.0,1128.0,204.0,41315.621
4314464,Pinhal da Serra - RS,2024,124.0,4037.01,395.0,515.0,124.0,20539.536
4314472,Pinhal Grande - RS,2024,148.0,3962.31,419.0,559.0,153.0,24228.228
4314498,Pinheirinho do Vale - RS,2024,213.0,2944.3,508.0,738.0,216.0,19455.285
4314506,Pinheiro Machado - RS,2024,438.0,3024.94,1244.0,1688.0,447.0,46327.137
4314548,Pinto Bandeira - RS,2024,192.0,3486.68,347.0,584.0,196.0,17251.42
4314555,Pirapó - RS,2024,76.0,3223.3,258.0,315.0,78.0,10969.327
4314605,Piratini - RS,2024,565.0,2996.69,2628.0,3267.0,603.0,105038.577
4314704,Planalto - RS,2024,570.0,2787.73,1659.0,2349.0,580.0,61811.128
4314753,Poço das Antas - RS,2024,143.0,3105.68,387.0,543.0,144.0,15363.035
4314779,Pontão - RS,2024,190.0,3323.35,465.0,684.0,197.0,23808.579
4314787,Ponte Preta - RS,2024,126.0,3271.13,254.0,393.0,128.0,10368.787
4314803,Portão - RS,2024,2286.0,3692.11,10080.0,12850.0,2379.0,498750.815
4314902,Porto Alegre - RS,2024,146301.0,5306.67,699207.0,892726.0,155013.0,47902895.483
4315008,Porto Lucena - RS,2024,189.0,2965.88,495.0,690.0,193.0,19307.522
4315057,Porto Mauá - RS,2024,122.0,2955.9,302.0,429.0,129.0,11760.478
4315073,Porto Vera Cruz - RS,2024,67.0,3788.91,183.0,242.0,69.0,9421.658
4315107,Porto Xavier - RS,2024,592.0,2841.88,1541.0,2285.0,607.0,58384.816
4315131,Pouso Novo - RS,2024,134.0,2785.55,276.0,409.0,138.0,10982.801
4315149,Presidente Lucena - RS,2024,241.0,2620.19,2527.0,2797.0,245.0,88450.451
4315156,Progresso - RS,2024,276.0,2462.12,729.0,1025.0,276.0,24379.831
4315172,Protásio Alves - RS,2024,169.0,3039.55,281.0,502.0,171.0,11267.064
4315206,Putinga - RS,2024,247.0,2869.0,596.0,876.0,248.0,22933.198
4315305,Quaraí - RS,2024,1244.0,2533.19,3208.0,4570.0,1345.0,105862.95
4315313,Quatro Irmãos - RS,2024,81.0,4033.71,257.0,339.0,81.0,13809.099
4315321,Quevedos - RS,2024,85.0,4033.4,276.0,351.0,89.0,14417.32
4315354,Quinze de Novembro - RS,2024,327.0,3709.52,808.0,1178.0,338.0,39761.467
4315404,Redentora - RS,2024,227.0,2889.91,671.0,874.0,231.0,25203.023
4315453,Relvado - RS,2024,143.0,2948.89,216.0,394.0,145.0,9289.095
